sweep,camera,fps,noise_px,radius_noise,dropout,tap_px,physics,i,speed_kmh,length_m,line_m,restitution_true,n_dets,truth,calib_reproj_px,estimator,ok,verdict,verdict_k0,verdict_k0.5,verdict_k1.5,verdict_k2,bounce_observed,y_err_cm,z_err_cm,sigma_y_cm,sigma_z_cm,contact_x_err_cm,contact_y_err_cm,speed_err_kmh,rms_px,restitution
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,278,71.2,1.43,-0.325,0.423,57,not_out,20.12,anchored,True,not_out,not_out,not_out,not_out,not_out,True,9.6896,3.6518,8.2267,54.9117,2.5187,10.2783,15.1848,4.7499,0.3753
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,278,71.2,1.43,-0.325,0.423,57,not_out,20.12,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,9.3494,32.1254,57.5859,29.1472,63.6478,10.1403,32.4694,7.7934,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,279,128.6,2.47,0.343,0.593,31,not_out,13.38,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.1554,0.9197,2.1627,7.8211,5.0586,1.8733,21.4015,1.0945,0.5468
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,279,128.6,2.47,0.343,0.593,31,not_out,13.38,parabola,True,not_out,not_out,not_out,not_out,not_out,False,6.2953,15.0177,15.7692,19.7724,201.6675,3.4706,78.9287,6.9575,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,280,100.9,3.46,-0.191,0.661,41,umpires_call,19.71,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,1.1536,4.4652,2.6252,10.46,21.3044,0.4357,6.5612,1.319,0.5436
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,280,100.9,3.46,-0.191,0.661,41,umpires_call,19.71,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,28.1901,4.2522,93.0537,58.099,72.5363,0.7427,75.0169,9.5169,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,281,146.7,9.1,-0.083,0.67,28,not_out,13.49,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.1017,0.9237,2.9339,0.5706,36.8075,2.5479,14.5388,0.9225,0.5993
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,281,146.7,9.1,-0.083,0.67,28,not_out,13.49,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,83.0727,118.9702,16.034,13.9103,969.6461,28.1125,120.6132,1000.0,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,282,82.9,8.16,-0.222,0.498,51,not_out,8.76,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.7107,4.1014,1.1606,3.0147,4.8096,1.1499,13.8328,0.9631,0.4712
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,282,82.9,8.16,-0.222,0.498,51,not_out,8.76,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,283,63.4,5.0,0.299,0.446,66,not_out,13.82,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.0163,0.4377,1.8824,11.7469,10.0781,1.2997,16.4555,2.1616,0.4332
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,283,63.4,5.0,0.299,0.446,66,not_out,13.82,parabola,True,not_out,not_out,not_out,not_out,not_out,False,10.4273,36.6158,4.3038,0.0,292.0546,11.7103,48.1975,11.4516,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,284,77.0,1.24,-0.029,0.504,50,umpires_call,13.72,anchored,True,umpires_call,out,umpires_call,umpires_call,umpires_call,True,12.87,20.6649,54.425,634.4794,3282.7783,6.6234,64.7102,31.858,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,284,77.0,1.24,-0.029,0.504,50,umpires_call,13.72,parabola,True,umpires_call,out,umpires_call,umpires_call,umpires_call,False,11.6774,10.4787,31.6096,17.4897,15.8489,0.8123,23.3655,6.7877,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,285,127.6,5.56,-0.289,0.434,34,not_out,12.92,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.5885,0.3917,2.6036,3.7086,12.9721,3.3704,16.8049,0.9845,0.3933
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,285,127.6,5.56,-0.289,0.434,34,not_out,12.92,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,302.0975,207.5987,1155.4908,1556.6038,2053.6798,15.4901,4.7903,11.7745,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,286,83.2,2.9,0.315,0.444,50,not_out,17.29,anchored,True,not_out,not_out,not_out,not_out,not_out,True,14.4578,27.9674,20.9812,40.4233,19.4083,4.6649,4.0333,2.1743,0.25
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,286,83.2,2.9,0.315,0.444,50,not_out,17.29,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,27.1129,11.6827,103.4874,61.2351,131.8796,3.0034,47.6138,12.3816,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,287,90.4,1.21,0.516,0.695,44,not_out,9.26,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.0174,23.3409,17.7227,28.3641,56.7168,1.5933,2.8412,2.6939,0.3057
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,287,90.4,1.21,0.516,0.695,44,not_out,9.26,parabola,True,not_out,not_out,not_out,not_out,not_out,False,12.3397,4.223,26.1804,14.7193,85.6451,0.2802,5.3256,8.972,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,288,147.3,9.23,0.099,0.453,30,umpires_call,13.57,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,2.8256,3.4106,0.3866,2.5303,22.0781,4.5937,27.367,0.8749,0.424
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,288,147.3,9.23,0.099,0.453,30,umpires_call,13.57,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,5.3682,69.2712,13.5952,0.0,368.2139,2.8189,78.9282,8.2105,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,289,148.4,5.72,0.56,0.476,29,not_out,12.97,anchored,True,not_out,not_out,not_out,not_out,not_out,True,7.1827,6.6246,4.3122,4.2386,9.6988,2.1864,18.5552,0.9375,0.4061
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,289,148.4,5.72,0.56,0.476,29,not_out,12.97,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,504.3791,232.6513,2842.7283,2613.4975,2174.5466,47.4444,3.4067,13.4747,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,290,106.6,3.57,0.255,0.493,38,not_out,14.92,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.1208,0.3713,1.2496,9.5627,9.589,1.1566,19.6944,1.3101,0.4825
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,290,106.6,3.57,0.255,0.493,38,not_out,14.92,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,26.4252,21.2579,152.5612,75.4826,192.8857,5.6268,96.3117,5.5267,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,291,128.0,7.71,0.418,0.619,32,not_out,8.62,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.9783,1.0944,2.118,2.0298,2.0631,7.1551,7.9882,0.8939,0.6021
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,291,128.0,7.71,0.418,0.619,32,not_out,8.62,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,106.2759,77.6051,0.0,0.0,760.5956,77.1299,93.45,1000.0,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,292,144.4,9.44,-0.165,0.689,32,not_out,10.13,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.6391,0.5981,0.5169,4.969,10.9977,4.7484,29.7509,1.0373,0.6528
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,292,144.4,9.44,-0.165,0.689,32,not_out,10.13,parabola,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,False,12.8206,132.2313,12.0174,0.0,960.2458,0.3139,73.944,13.0566,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,293,136.8,6.2,-0.252,0.656,33,not_out,28.23,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,8.3551,0.5823,1.4164,3.2455,12.9784,0.0992,23.6467,0.8387,0.6416
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,293,136.8,6.2,-0.252,0.656,33,not_out,28.23,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,294,83.0,5.23,0.205,0.513,48,not_out,7.7,anchored,True,not_out,not_out,not_out,not_out,not_out,True,7.1691,9.4596,3.8044,4.7029,7.2686,0.8851,13.5517,1.2701,0.4502
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,294,83.0,5.23,0.205,0.513,48,not_out,7.7,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,38.1462,53.2399,22.7676,0.0,59.8384,15.084,68.6333,21.506,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,295,141.9,5.53,-0.215,0.43,29,not_out,18.03,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.2085,3.5615,4.0424,4.8406,7.4751,1.0062,21.7672,1.0206,0.4358
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,295,141.9,5.53,-0.215,0.43,29,not_out,18.03,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,305.7284,262.1408,1611.9845,2182.9878,2062.8807,1.4785,7.4038,11.9926,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,296,144.1,8.98,-0.144,0.63,32,not_out,8.74,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.1739,1.1646,1.9794,2.3512,16.4183,1.4088,19.6041,1.0287,0.5836
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,296,144.1,8.98,-0.144,0.63,32,not_out,8.74,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,44.4113,106.6375,188.9961,0.0,2116.0936,6.2664,79.4283,12.5765,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,297,113.4,7.26,-0.438,0.528,38,not_out,16.74,anchored,True,not_out,not_out,not_out,not_out,not_out,True,3.041,1.4275,1.9437,3.2331,6.9137,2.2076,21.1322,0.9349,0.5082
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,297,113.4,7.26,-0.438,0.528,38,not_out,16.74,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,826.7529,23.8646,1477.1906,2045.3151,2406.814,33.3927,42.6833,10.8705,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,298,147.3,4.45,-0.464,0.624,28,not_out,23.24,anchored,True,not_out,not_out,not_out,not_out,not_out,True,3.7423,0.3748,2.4467,7.1494,14.7153,0.3664,21.0484,0.9928,0.6081
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,298,147.3,4.45,-0.464,0.624,28,not_out,23.24,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,56.4242,7.0134,86.1794,41.9869,143.7974,2.5608,109.3458,9.2068,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,299,135.0,5.48,-0.346,0.422,32,not_out,11.21,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.5241,5.1587,1.0957,3.8489,25.139,1.0857,25.3647,0.8944,0.4611
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,299,135.0,5.48,-0.346,0.422,32,not_out,11.21,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,41.3874,38.1008,144.7827,139.0906,261.2065,0.3037,118.0953,7.4915,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,300,101.5,1.78,0.451,0.588,40,not_out,12.72,anchored,True,not_out,not_out,not_out,not_out,not_out,True,5.8187,2.9615,10.0319,18.0301,2.3688,1.3179,12.295,2.2019,0.5144
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,300,101.5,1.78,0.451,0.588,40,not_out,12.72,parabola,True,not_out,not_out,not_out,not_out,umpires_call,False,14.8105,2.0576,34.1953,24.6048,23.1888,1.4736,33.7835,11.184,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,301,83.7,1.33,-0.207,0.688,48,umpires_call,14.11,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,6.1292,6.9801,9.2238,19.2811,3.9336,6.5497,16.5301,2.7321,0.5679
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,301,83.7,1.33,-0.207,0.688,48,umpires_call,14.11,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,11.8348,4.8528,32.3038,19.332,4.4899,5.658,33.8147,8.1652,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,302,115.5,1.46,0.072,0.528,32,out,17.32,anchored,True,out,out,out,out,out,True,4.186,1.2008,3.3664,8.5906,2.3286,2.9134,17.6084,1.6308,0.5704
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,302,115.5,1.46,0.072,0.528,32,out,17.32,parabola,True,umpires_call,out,out,umpires_call,umpires_call,False,0.7744,7.2474,10.7338,10.0976,106.9796,2.3216,43.7584,3.9725,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,303,123.3,3.8,0.553,0.533,32,not_out,12.05,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.8037,3.2521,2.9987,6.9575,9.4898,0.7526,23.2714,0.9413,0.5625
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,303,123.3,3.8,0.553,0.533,32,not_out,12.05,parabola,True,not_out,not_out,not_out,not_out,umpires_call,False,30.0373,8.6072,53.7357,30.2357,161.178,0.1422,78.6579,9.1826,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,304,125.7,9.84,-0.214,0.657,34,not_out,11.72,anchored,True,not_out,not_out,not_out,not_out,not_out,True,9.0754,4.7852,3.3367,1.5465,25.4689,3.3851,22.0709,0.9446,0.6093
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,304,125.7,9.84,-0.214,0.657,34,not_out,11.72,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,88.7421,101.7538,14.7592,12.1289,1049.604,41.1437,94.8868,1000.0,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,305,99.6,6.59,0.43,0.412,43,not_out,18.16,anchored,True,not_out,not_out,not_out,not_out,not_out,True,3.3689,2.7649,0.4586,3.8202,43.1687,1.4908,7.3075,0.9763,0.3675
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,305,99.6,6.59,0.43,0.412,43,not_out,18.16,parabola,True,not_out,not_out,not_out,not_out,not_out,False,23.8803,37.1187,4.5406,0.0,186.5901,11.7999,87.6211,7.5941,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,306,77.4,7.27,0.286,0.588,49,not_out,14.09,anchored,True,not_out,not_out,not_out,not_out,not_out,True,7.5684,10.4617,2.3818,2.3442,5.049,3.7882,11.2888,1.0688,0.5178
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,306,77.4,7.27,0.286,0.588,49,not_out,14.09,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,307,60.6,8.77,0.307,0.489,63,not_out,11.79,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.1295,7.1622,1.4021,1.1486,24.6703,2.2722,13.539,1.4483,0.4732
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,307,60.6,8.77,0.307,0.489,63,not_out,11.79,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,308,115.0,3.3,-0.329,0.438,36,not_out,7.66,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.9803,2.1892,3.9844,7.5234,1.6393,1.3815,17.7534,1.1101,0.4441
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,308,115.0,3.3,-0.329,0.438,36,not_out,7.66,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,12.3572,19.4485,45.2672,24.308,181.4933,1.6396,83.1868,9.1508,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,309,79.4,5.8,0.092,0.517,53,not_out,12.19,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.7751,5.3602,2.3543,5.0721,25.4574,3.8359,16.5609,1.2737,0.4829
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,309,79.4,5.8,0.092,0.517,53,not_out,12.19,parabola,True,out,out,out,out,umpires_call,False,39.0095,49.6609,6.6483,0.0,30.7962,11.3428,52.4739,15.3103,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,310,93.2,9.92,-0.253,0.414,40,out,11.93,anchored,True,out,out,out,out,out,True,0.2915,5.4808,0.3498,2.836,39.2275,4.2068,2.7663,0.8661,0.3672
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,310,93.2,9.92,-0.253,0.414,40,out,11.93,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,17.3511,22.1333,5.1939,0.0,257.8986,5.5878,50.2534,11.0021,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,311,126.9,3.25,-0.268,0.509,33,not_out,10.71,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.5821,2.9182,1.147,8.2845,1.2221,1.4974,20.4168,0.9627,0.4502
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,311,126.9,3.25,-0.268,0.509,33,not_out,10.71,parabola,True,not_out,not_out,not_out,not_out,umpires_call,False,10.6609,3.7779,34.2147,28.4401,262.8101,4.0554,104.6695,7.1619,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,312,66.5,1.46,-0.347,0.65,61,not_out,9.98,anchored,True,not_out,not_out,not_out,not_out,not_out,True,7.8982,16.0876,8.7552,21.9343,23.0508,2.5111,10.0393,1.7952,0.4629
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,312,66.5,1.46,-0.347,0.65,61,not_out,9.98,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,2.6508,7.7768,63.3819,32.0003,123.873,8.5438,22.7058,9.5261,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,313,130.6,6.78,0.559,0.612,33,not_out,11.05,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.1999,6.7567,1.9827,2.7691,8.277,1.5029,16.8839,0.8811,0.5283
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,313,130.6,6.78,0.559,0.612,33,not_out,11.05,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,890.7779,7.7339,2405.3887,733.4341,2478.2712,57.7593,52.5649,11.2552,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,314,70.9,7.0,-0.547,0.678,57,not_out,14.5,anchored,True,not_out,not_out,not_out,not_out,not_out,True,5.4088,10.4425,2.5761,1.3288,43.0593,2.1811,26.1585,1.0446,0.6401
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,314,70.9,7.0,-0.547,0.678,57,not_out,14.5,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,315,142.5,1.19,0.148,0.414,29,umpires_call,10.31,anchored,True,not_out,not_out,not_out,not_out,umpires_call,True,13.7772,2.2901,12.3164,6.1665,3.4189,1.2501,23.5839,1.1744,0.5195
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,315,142.5,1.19,0.148,0.414,29,umpires_call,10.31,parabola,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,False,1.7242,9.578,14.6575,9.0593,78.6915,0.2249,17.6096,1.2573,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,316,149.7,5.02,0.568,0.492,27,not_out,11.42,anchored,True,not_out,not_out,not_out,not_out,not_out,True,3.3536,7.7217,3.4469,5.7877,4.9011,1.5574,23.1498,0.8765,0.3895
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,316,149.7,5.02,0.568,0.492,27,not_out,11.42,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,232.0009,173.322,816.2339,968.244,2061.7109,53.3237,23.8215,8.8155,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,317,94.2,7.43,-0.299,0.615,44,not_out,8.31,anchored,True,not_out,not_out,not_out,not_out,not_out,True,5.8196,6.0393,2.3262,2.5234,11.1,0.9191,11.3643,1.0414,0.5619
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,317,94.2,7.43,-0.299,0.615,44,not_out,8.31,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,318,127.9,4.12,-0.285,0.45,31,not_out,14.14,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.28,2.7067,1.1532,8.2105,6.0809,3.9223,14.2945,0.9813,0.4041
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,318,127.9,4.12,-0.285,0.45,31,not_out,14.14,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,32.6586,18.951,63.0941,28.2712,283.8519,2.8872,108.4082,6.8309,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,319,142.5,4.34,-0.581,0.667,29,not_out,12.3,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.4169,3.3608,2.205,7.1485,2.2278,3.8304,19.74,0.9513,0.5846
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,319,142.5,4.34,-0.581,0.667,29,not_out,12.3,parabola,True,not_out,not_out,not_out,not_out,umpires_call,False,45.1689,0.6937,73.6439,29.4879,255.5677,3.802,119.0824,8.273,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,320,65.6,3.54,-0.084,0.615,59,not_out,6.71,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.8419,8.7037,2.3645,6.2527,1.3336,5.9521,12.4451,1.4467,0.6654
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,320,65.6,3.54,-0.084,0.615,59,not_out,6.71,parabola,True,not_out,not_out,not_out,not_out,umpires_call,False,2.5078,67.3472,4.3928,0.0,320.2137,14.0642,57.2767,13.2024,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,321,146.2,4.63,0.019,0.515,27,not_out,9.34,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,1.6448,4.9852,1.6274,5.4009,22.5674,1.429,29.181,0.9116,0.5855
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,321,146.2,4.63,0.019,0.515,27,not_out,9.34,parabola,True,umpires_call,out,umpires_call,umpires_call,umpires_call,False,14.584,12.7906,57.6168,28.3799,400.9596,2.6531,134.9792,6.9904,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,322,101.6,7.63,0.592,0.543,41,not_out,10.31,anchored,True,not_out,not_out,not_out,not_out,not_out,True,3.9896,5.2181,2.312,1.7995,2.4599,1.3382,12.5151,0.8477,0.4943
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,322,101.6,7.63,0.592,0.543,41,not_out,10.31,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,323,73.8,3.31,-0.131,0.579,55,not_out,8.1,anchored,True,not_out,not_out,not_out,not_out,not_out,True,8.9424,20.8925,5.504,16.3857,9.5814,2.3505,9.5841,1.1688,0.4224
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,323,73.8,3.31,-0.131,0.579,55,not_out,8.1,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,55.1909,50.6114,247.485,32.9992,187.4736,0.3636,55.0208,12.0335,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,324,120.2,1.67,-0.544,0.583,35,not_out,10.54,anchored,True,not_out,not_out,not_out,not_out,not_out,True,6.1705,0.6135,3.1944,7.0354,5.2297,1.1596,23.329,1.3036,0.5726
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,324,120.2,1.67,-0.544,0.583,35,not_out,10.54,parabola,True,not_out,not_out,not_out,not_out,not_out,False,1.8526,13.9578,10.7098,10.7179,150.3595,2.5251,57.7303,4.6438,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,325,116.5,4.16,0.036,0.555,36,umpires_call,9.35,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,0.1568,5.4919,1.9384,7.8878,7.9335,0.1797,18.5323,0.9286,0.4909
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,325,116.5,4.16,0.036,0.555,36,umpires_call,9.35,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,326,123.2,5.8,0.027,0.639,34,not_out,10.5,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.1135,1.0344,1.8859,3.0697,12.7291,0.3261,22.2074,0.7016,0.6048
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,326,123.2,5.8,0.027,0.639,34,not_out,10.5,parabola,True,out,out,out,out,umpires_call,False,24.5421,77.1341,6.3513,0.0,258.6014,3.4967,106.5824,13.0255,0.55
tap_px=8.0,striker_ref,60.0,1.0,0.1,0.05,8.0,True,327,130.4,5.53,-0.179,0.451,31,not_out,12.34,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.0987,4.9542,0.9466,5.0974,8.2874,1.5332,16.8101,0.8779,0.382
